cycle_id,timestamp_start_ms,timestamp_end_ms,dt_target_ms,loop_latency_ms,jitter_ms,deadline_ms,late_flag,controller_mode,scenario_id,r,y,e,u,sat_flag,rx_seq,tx_seq,jitter
387,7722.7216,7748.7485,20,26.0268999999998,0,20,1,PI,none yet,30,23.6327540695465,6.36724593045354,1,0,30,39,6.02689999999984
388,7752.2719,7766.371,20,14.0990999999995,0,20,0,PI,none yet,30,23.6378558073378,6.36214419266217,1,0,30,39,-5.90090000000055
389,7768.3344,7782.5266,20,14.1922000000004,0,20,0,PI,none yet,30,23.6429422399158,6.35705776008419,1,0,30,39,-5.80779999999959
390,7784.4513,7798.0804,20,13.6291000000001,0,20,0,PI,none yet,30,23.6480134131961,6.35198658680394,1,0,30,39,-6.37089999999989
391,7799.839,7813.4482,20,13.609199999999,0,20,0,PI,none yet,30,23.6530693729565,6.34693062704352,1,0,30,39,-6.39080000000104
392,7815.3194,7829.1152,20,13.7957999999999,0,20,0,PI,none yet,30,23.6581101648376,6.34188983516239,1,0,30,39,-6.20420000000013
393,7830.901,7844.6634,20,13.7624000000005,0,20,0,PI,none yet,30,23.6631358343431,6.33686416565691,1,0,30,39,-6.23759999999947
394,7846.3839,7874.5757,20,28.1918000000005,0,20,1,PI,none yet,30,23.6681464268401,6.33185357315994,1,0,30,39,8.19180000000051
395,7876.3041,7891.3475,20,15.0434000000005,0,20,0,PI,none yet,30,23.6731419875595,6.32685801244046,1,0,30,39,-4.95659999999953
396,7893.0484,7906.5291,20,13.4807000000001,0,20,0,PI,none yet,30,23.6781225615969,6.32187743840314,1,0,30,39,-6.51929999999993
397,7908.2517,7921.4643,20,13.2126000000007,0,20,0,PI,none yet,30,23.6830881939121,6.31691180608793,1,0,30,39,-6.78739999999925
398,7923.3585,7936.3617,20,13.0032000000001,0,20,0,PI,none yet,30,23.6880389293303,6.31196107066967,1,0,30,39,-6.99679999999989
399,7949.5497,7967.0373,20,17.4875999999995,0,20,0,PI,none yet,30,23.6929748125423,6.30702518745766,1,0,30,39,-2.51240000000053
400,7970.3937,7983.4682,20,13.0745000000006,0,20,0,PI,none yet,30,23.6978958881047,6.30210411189529,1,0,30,39,-6.92549999999937
401,7986.7786,7996.8541,20,10.0755000000008,0,20,0,PI,none yet,30,23.7028022004404,6.2971977995596,1,0,30,39,-9.92449999999917
402,8000.1647,8012.5578,20,12.3931000000002,0,20,0,PI,none yet,30,23.7076937938391,6.29230620616092,1,0,30,39,-7.60689999999977
403,8026.488,8043.5939,20,17.1058999999996,0,20,0,PI,none yet,30,23.7125707124576,6.28742928754244,1,0,30,39,-2.89410000000044
404,8045.6603,8058.7037,20,13.0434000000014,0,20,0,PI,none yet,30,23.7174330003202,6.28256699967981,1,0,30,39,-6.95659999999862
405,8060.7422,8073.2828,20,12.5405999999994,0,20,0,PI,none yet,30,23.7222807013192,6.27771929868077,1,0,30,39,-7.45940000000064
406,8087.4985,8115.9693,20,28.4707999999991,0,20,1,PI,none yet,30,23.7271138592153,6.27288614078473,1,0,30,39,8.47079999999914
407,8118.0972,8135.4844,20,17.3872000000001,0,20,0,PI,none yet,30,23.7319325176376,6.26806748236238,1,0,30,39,-2.61279999999988
408,8137.2333,8150.694,20,13.4606999999996,0,20,0,PI,none yet,30,23.7367367200847,6.26326327991529,1,0,30,39,-6.53930000000037
409,8152.4428,8165.8653,20,13.4225000000015,0,20,0,PI,none yet,30,23.7415265099245,6.25847349007554,1,0,30,39,-6.57749999999851
410,8167.482,8180.8784,20,13.3963999999996,0,20,0,PI,none yet,30,23.7463019303947,6.25369806960532,1,0,30,39,-6.60360000000037
411,8182.8628,8196.3122,20,13.4493999999995,0,20,0,PI,none yet,30,23.7510630246035,6.2489369753965,1,0,30,39,-6.55060000000049
412,8209.2881,8241.7836,20,32.4955000000009,0,20,1,PI,none yet,30,23.7558098355297,6.24419016447031,1,0,30,39,12.4955000000009
413,8243.6042,8272.9473,20,29.3431,0,20,1,PI,none yet,30,23.7605424060231,6.2394575939769,1,0,30,39,9.34310000000005
414,8274.8863,8289.096,20,14.2097000000012,0,20,0,PI,none yet,30,23.765260778805,6.23473922119497,1,0,30,39,-5.79029999999875
415,8290.814,8304.0959,20,13.2819000000018,0,20,0,PI,none yet,30,23.7699649964686,6.23003500353139,1,0,30,39,-6.71809999999823
416,8305.8921,8319.7597,20,13.8676000000014,0,20,0,PI,none yet,30,23.7746551014792,6.22534489852079,1,0,30,39,-6.1323999999986
417,8321.5,8349.2442,20,27.7441999999992,0,20,1,PI,none yet,30,23.7793311361748,6.22066886382523,1,0,30,39,7.74419999999918
418,8350.8627,8383.525,20,32.6623000000018,0,20,1,PI,none yet,30,23.7839931427662,6.21600685723375,1,0,30,39,12.6623000000018
419,8388.3887,8412.6961,20,24.3073999999997,0,20,1,PI,none yet,30,23.7886411633379,6.21135883666205,1,0,30,39,4.30739999999969
420,8414.8501,8428.5372,20,13.6870999999974,0,20,0,PI,none yet,30,23.7932752398479,6.20672476015206,1,0,30,39,-6.31290000000263
421,8430.3379,8458.2462,20,27.9082999999991,0,20,1,PI,none yet,30,23.7978954141284,6.20210458587161,1,0,30,39,7.90829999999914
422,8459.8815,8474.6719,20,14.7904000000017,0,20,0,PI,none yet,30,23.802501727886,6.19749827211399,1,0,30,39,-5.20959999999832
423,8476.3891,8490.3602,20,13.9710999999988,0,20,0,PI,none yet,30,23.8070942227024,6.19290577729765,1,0,30,39,-6.02890000000116
424,8492.2283,8506.0702,20,13.8418999999994,0,20,0,PI,none yet,30,23.8116729400342,6.18832705996575,1,0,30,39,-6.15810000000056
425,8507.8653,8521.8985,20,14.0331999999999,0,20,0,PI,none yet,30,23.8162379212141,6.18376207878586,1,0,30,39,-5.96680000000015
426,8523.5726,8537.3512,20,13.7785999999996,0,20,0,PI,none yet,30,23.8207892074505,6.1792107925495,1,0,30,39,-6.22140000000036
427,8539.1044,8567.6446,20,28.5401999999995,0,20,1,PI,none yet,30,23.8253268398281,6.17467316017185,1,0,30,39,8.54019999999946
428,8569.392,8599.1385,20,29.7465000000011,0,20,1,PI,none yet,30,23.8298508593087,6.17014914069134,1,0,30,39,9.74650000000111
429,8600.8632,8615.7993,20,14.9361000000008,0,20,0,PI,none yet,30,23.8343613067307,6.16563869326926,1,0,30,39,-5.06389999999919
430,8617.5878,8644.3167,20,26.7288999999982,0,20,1,PI,none yet,30,23.8388582228105,6.16114177718945,1,0,30,39,6.72889999999825
431,8646.0804,8661.5947,20,15.5142999999989,0,20,0,PI,none yet,30,23.8433416481421,6.15665835185789,1,0,30,39,-4.48570000000109
432,8663.4358,8677.033,20,13.5971999999983,0,20,0,PI,none yet,30,23.8478116231977,6.15218837680231,1,0,30,39,-6.40280000000166
433,8678.8569,8692.2783,20,13.4214000000011,0,20,0,PI,none yet,30,23.8522681883281,6.1477318116719,1,0,30,39,-6.57859999999891
434,8694.2872,8708.1115,20,13.8242999999984,0,20,0,PI,none yet,30,23.8567113837631,6.14328861623689,1,0,30,39,-6.1757000000016
435,8709.8233,8724.0577,20,14.2343999999994,0,20,0,PI,none yet,30,23.8611412496118,6.13885875038818,1,0,30,39,-5.76560000000063
436,8725.7209,8738.7062,20,12.9852999999985,0,20,0,PI,none yet,30,23.865557825863,6.13444217413701,1,0,30,39,-7.01470000000154
437,8740.3356,8753.9724,20,13.6368000000002,0,20,0,PI,none yet,30,23.8699611523854,6.1300388476146,1,0,30,39,-6.36319999999978
438,8755.5737,8769.4722,20,13.8984999999993,0,20,0,PI,none yet,30,23.8743512689282,6.12564873107176,1,0,30,39,-6.10150000000067
439,8771.2869,8784.9621,20,13.6751999999997,0,20,0,PI,none yet,30,23.8787282151215,6.12127178487854,1,0,30,39,-6.32480000000032
440,8786.7624,8800.9858,20,14.2233999999971,0,20,0,PI,none yet,30,23.8830920304761,6.11690796952391,1,0,30,39,-5.77660000000287
441,8802.7697,8816.4439,20,13.6741999999995,0,20,0,PI,none yet,30,23.8874427543847,6.11255724561533,1,0,30,39,-6.32580000000053
442,8818.0369,8831.4204,20,13.3835000000017,0,20,0,PI,none yet,30,23.8917804261215,6.10821957387849,1,0,30,39,-6.61649999999827
443,8833.2819,8847.2127,20,13.9308000000001,0,20,0,PI,none yet,30,23.8961050848431,6.10389491515685,1,0,30,39,-6.06919999999991
444,8849.1177,8862.3013,20,13.1836000000003,0,20,0,PI,none yet,30,23.9004167695886,6.09958323041138,1,0,30,39,-6.8163999999997
445,8863.9957,8877.6046,20,13.6089000000011,0,20,0,PI,none yet,30,23.9047155192799,6.09528448072015,1,0,30,39,-6.39109999999891
446,8880.116,8892.8662,20,12.7502000000004,0,20,0,PI,none yet,30,23.909001372722,6.09099862727799,1,0,30,39,-7.2497999999996
447,8906.3435,8923.6448,20,17.3012999999992,0,20,0,PI,none yet,30,23.9132743686038,6.08672563139616,1,0,30,39,-2.69870000000083
448,8925.4025,8938.9059,20,13.5033999999996,0,20,0,PI,none yet,30,23.917534545498,6.08246545450197,1,0,30,39,-6.4966000000004
449,8940.6274,8955.012,20,14.3845999999994,0,20,0,PI,none yet,30,23.9217819418615,6.07821805813846,1,0,30,39,-5.61540000000059
450,8968.428,8986.5138,20,18.0858000000007,0,20,0,PI,none yet,30,23.926016596036,6.07398340396405,1,0,30,39,-1.91419999999925
451,8989.8664,9016.4796,20,26.6131999999998,0,20,1,PI,none yet,30,23.9302385462478,6.06976145375215,1,0,30,39,6.61319999999978
452,9019.6238,9032.6241,20,13.0002999999997,0,20,0,PI,none yet,30,23.9344478306091,6.0655521693909,1,0,30,39,-6.9997000000003
453,9035.8061,9047.8029,20,11.9968000000008,0,20,0,PI,none yet,30,23.9386444871173,6.06135551288272,1,0,30,39,-8.0031999999992
454,9051.1481,9062.8731,20,11.7249999999985,0,20,0,PI,none yet,30,23.9428285536559,6.05717144634407,1,0,30,39,-8.27500000000146
455,9065.9399,9077.668,20,11.7281000000003,0,20,0,PI,none yet,30,23.947000067995,6.05299993200504,1,0,30,39,-8.27189999999973
456,9080.2875,9093.711,20,13.4235000000008,0,20,0,PI,none yet,30,23.951159067791,6.04884093220903,1,0,30,39,-6.57649999999921
457,9105.7599,9138.1434,20,32.3834999999999,0,20,1,PI,none yet,30,23.9553055905876,6.0446944094124,1,0,30,39,12.3834999999999
458,9141.3226,9168.6505,20,27.3278999999984,0,20,1,PI,none yet,30,23.9594396738158,6.04056032618416,1,0,30,39,7.32789999999841
459,9170.421,9200.8146,20,30.3936000000012,0,20,1,PI,none yet,30,23.9635613547944,6.03643864520561,1,0,30,39,10.3936000000012
460,9202.5793,9219.9164,20,17.3371000000006,0,20,0,PI,none yet,30,23.96767067073,6.03232932927,1,0,30,39,-2.66289999999935
461,9221.7642,9231.3941,20,9.62989999999809,0,20,0,PI,none yet,30,23.9717676587178,6.02823234128218,1,0,30,39,-10.3701000000019
462,9233.295,9247.1131,20,13.8181000000004,0,20,0,PI,none yet,30,23.9758523557417,6.02414764425834,1,0,30,39,-6.18189999999959
463,9249.4657,9261.7843,20,12.3186000000005,0,20,0,PI,none yet,30,23.9799247986744,6.02007520132556,1,0,30,39,-7.68139999999948
464,9263.5414,9277.3081,20,13.7667000000001,0,20,0,PI,none yet,30,23.9839850242784,6.01601497572159,1,0,30,39,-6.23329999999987
465,9279.066,9292.4374,20,13.3714,0,20,0,PI,none yet,30,23.9880330692056,6.01196693079443,1,0,30,39,-6.62860000000001
466,9294.1978,9308.702,20,14.5042000000012,0,20,0,PI,none yet,30,23.992068969998,6.00793103000204,1,0,30,39,-5.49579999999878
467,9310.4623,9323.7228,20,13.2605000000021,0,20,0,PI,none yet,30,23.996092763088,6.00390723691203,1,0,30,39,-6.73949999999786
468,9325.4842,9339.4452,20,13.9609999999993,0,20,0,PI,none yet,30,24.0001044847987,5.9998955152013,1,0,30,39,-6.03900000000067
469,9341.1874,9355.1463,20,13.9588999999996,0,20,0,PI,none yet,30,24.0041041713443,5.99589582865569,1,0,30,39,-6.04110000000037
470,9368.9386,9401.5425,20,32.6039000000001,0,20,1,PI,none yet,30,24.0080918588303,5.99190814116973,1,0,30,39,12.6039000000001
471,9403.9642,9433.5258,20,29.5615999999991,0,20,1,PI,none yet,30,24.0120675832538,5.98793241674622,1,0,30,39,9.56159999999909
472,9435.9919,9448.593,20,12.6011000000017,0,20,0,PI,none yet,30,24.016031380504,5.98396861949598,1,0,30,39,-7.39889999999832
473,9451.0692,9465.8224,20,14.753200000001,0,20,0,PI,none yet,30,24.0199832863625,5.98001671363749,1,0,30,39,-5.24679999999898
474,9467.4391,9493.4669,20,26.0277999999998,0,20,1,PI,none yet,30,24.0239233365034,5.97607666349658,1,0,30,39,6.02779999999984
475,9495.2552,9509.9546,20,14.6993999999995,0,20,0,PI,none yet,30,24.0278515664939,5.97214843350609,1,0,30,39,-5.30060000000049
476,9511.6811,9541.5574,20,29.8762999999999,0,20,1,PI,none yet,30,24.0317680117944,5.96823198820557,1,0,30,39,9.8762999999999
477,9543.3554,9569.6253,20,26.2699000000011,0,20,1,PI,none yet,30,24.035672707759,5.96432729224095,1,0,30,39,6.26990000000114
478,9571.4649,9585.759,20,14.2940999999992,0,20,0,PI,none yet,30,24.0395656896358,5.96043431036423,1,0,30,39,-5.70590000000084
479,9587.4102,9601.2528,20,13.8425999999981,0,20,0,PI,none yet,30,24.0434469925669,5.95655300743314,1,0,30,39,-6.15740000000187
480,9602.9702,9617.2836,20,14.3134000000009,0,20,0,PI,none yet,30,24.0473166515892,5.95268334841084,1,0,30,39,-5.68659999999909
481,9619.9646,9632.9321,20,12.9675000000007,0,20,0,PI,none yet,30,24.0511747016344,5.94882529836561,1,0,30,39,-7.03249999999935
482,9634.6239,9662.1384,20,27.5145000000011,0,20,1,PI,none yet,30,24.0550211775295,5.94497882247051,1,0,30,39,7.51450000000114
483,9664.6255,9693.3332,20,28.707699999999,0,20,1,PI,none yet,30,24.0588561139969,5.9411438860031,1,0,30,39,8.70769999999902
484,9695.8693,9724.3594,20,28.4901000000009,0,20,1,PI,none yet,30,24.0626795456549,5.93732045434509,1,0,30,39,8.49010000000089
485,9726.1204,NaN,20,NaN,0,20,0,PI,none yet,30,24.0504915070179,5.94950849298205,0,0,0,39,0
486,9760.5393,9782.6664,20,22.1270999999997,0,20,1,PI,none yet,30,24.0543400324969,5.9456599675031,1,0,30,39,2.1270999999997
487,9785.3624,9815.1457,20,29.783300000001,0,20,1,PI,none yet,30,24.0581770123994,5.9418229876006,1,0,30,39,9.78330000000096
488,9817.7101,9845.7659,20,28.0558000000001,0,20,1,PI,none yet,30,24.0620024813622,5.93799751863779,1,0,30,39,8.05580000000009
489,9847.6072,9862.2476,20,14.6404000000002,0,20,0,PI,none yet,30,24.0658164739181,5.93418352608188,1,0,30,39,-5.35959999999977
490,9863.948,9877.372,20,13.4239999999991,0,20,0,PI,none yet,30,24.0696190244964,5.93038097550363,1,0,30,39,-6.57600000000093
491,9879.7899,9906.5662,20,26.7763000000014,0,20,1,PI,none yet,30,24.0734101674229,5.92658983257713,1,0,30,39,6.77630000000136
492,9908.9204,9922.8428,20,13.9224000000013,0,20,0,PI,none yet,30,24.0771899369206,5.92281006307939,1,0,30,39,-6.07759999999871
493,9924.7613,9938.4035,20,13.6422000000002,0,20,0,PI,none yet,30,24.0809583671098,5.91904163289015,1,0,30,39,-6.35779999999977
494,9940.1677,9968.7924,20,28.6247000000003,0,20,1,PI,none yet,30,24.0847154920085,5.91528450799148,1,0,30,39,8.6247000000003
495,9970.6183,9985.1385,20,14.520199999999,0,20,0,PI,none yet,30,24.0884613455325,5.91153865446751,1,0,30,39,-5.47980000000098
496,9986.868,10000.5188,20,13.6508000000013,0,20,0,PI,none yet,30,24.0921959614959,5.90780403850411,1,0,30,39,-6.34919999999875
497,10003.0736,10017.1435,20,14.0699000000004,0,20,0,PI,none yet,30,24.0959193736114,5.90408062638859,1,0,30,39,-5.93009999999958
498,10019.5822,10033.492,20,13.9097999999994,0,20,0,PI,none yet,30,24.0996316154906,5.90036838450943,1,0,30,39,-6.09020000000055
499,10036.0165,10047.862,20,11.8455000000013,0,20,0,PI,none yet,30,24.1033327206441,5.8966672793559,1,0,30,39,-8.15449999999873
500,10049.738,10076.7949,20,27.0568999999996,0,20,1,PI,none yet,30,24.1070227224822,5.89297727751783,1,0,30,39,7.05689999999959
501,10078.5007,10095.0135,20,16.5128000000022,0,20,0,PI,none yet,30,24.1107016543147,5.88929834568528,1,0,31,40,-3.48719999999776
502,10096.649,10109.5043,20,12.8552999999993,0,20,0,PI,none yet,30,24.1143695493518,5.88563045064823,1,0,31,40,-7.14470000000074
503,10111.2342,10125.1755,20,13.9412999999986,0,20,0,PI,none yet,30,24.1180264407037,5.88197355929628,1,0,31,40,-6.05870000000141
504,10126.9403,10140.3035,20,13.3631999999998,0,20,0,PI,none yet,30,24.1216723613816,5.87832763861839,1,0,31,40,-6.63680000000022
505,10142.1416,10154.7172,20,12.5756000000001,0,20,0,PI,none yet,30,24.1253073442975,5.87469265570254,1,0,31,40,-7.42439999999988
506,10156.3432,10170.3405,20,13.9973000000009,0,20,0,PI,none yet,30,24.1289314222646,5.87106857773543,1,0,31,40,-6.00269999999909
507,10172.1229,10186.0867,20,13.9637999999995,0,20,0,PI,none yet,30,24.1325446279978,5.86745537200222,1,0,31,40,-6.03620000000046
508,10187.8884,10217.1221,20,29.2336999999989,0,20,1,PI,none yet,30,24.1361469941138,5.86385300588622,1,0,31,40,9.23369999999886
509,10218.8715,10234.5201,20,15.6485999999986,0,20,0,PI,none yet,30,24.1397385531314,5.86026144686856,1,0,31,40,-4.35140000000138
510,10236.4383,10250.315,20,13.8767000000007,0,20,0,PI,none yet,30,24.143319337472,5.85668066252795,1,0,31,40,-6.12329999999929
511,10252.6157,10279.8704,20,27.2546999999995,0,20,1,PI,none yet,30,24.1468893794596,5.85311062054037,1,0,31,40,7.2546999999995
512,10281.7576,10297.0175,20,15.2598999999991,0,20,0,PI,none yet,30,24.1504487113212,5.84955128867875,1,0,31,40,-4.74010000000089
513,10299.0474,10313.3062,20,14.2587999999996,0,20,0,PI,none yet,30,24.1539973651873,5.84600263481271,1,0,31,40,-5.74120000000039
514,10315.3267,10328.5556,20,13.2289000000001,0,20,0,PI,none yet,30,24.1575353730917,5.84246462690827,1,0,31,40,-6.77109999999993
515,10330.4213,10344.2646,20,13.8433000000005,0,20,0,PI,none yet,30,24.1610627669724,5.83893723302755,1,0,31,40,-6.15669999999955
516,10345.9908,10360.2996,20,14.3088000000007,0,20,0,PI,none yet,30,24.1645795786715,5.83542042132847,1,0,31,40,-5.6911999999993
517,10362.0727,10375.3345,20,13.2617999999984,0,20,0,PI,none yet,30,24.1680858399355,5.83191416006448,1,0,31,40,-6.7382000000016
518,10377.0309,10390.2801,20,13.2492000000002,0,20,0,PI,none yet,30,24.1715815824157,5.82841841758429,1,0,31,40,-6.7507999999998
519,10392.0102,10405.4468,20,13.4366000000009,0,20,0,PI,none yet,30,24.1750668376685,5.82493316233154,1,0,31,40,-6.56339999999909
520,10407.2215,10435.2966,20,28.0751,0,20,1,PI,none yet,30,24.1785416371555,5.82145836284454,1,0,31,40,8.07510000000002
521,10437.0624,10465.8283,20,28.7658999999985,0,20,1,PI,none yet,30,24.182006012244,5.81799398775601,1,0,31,40,8.76589999999851
522,10467.4467,10482.0302,20,14.5835000000006,0,20,0,PI,none yet,30,24.1854599942073,5.81454000579274,1,0,31,40,-5.41649999999936
523,10483.7895,10498.0985,20,14.3089999999993,0,20,0,PI,none yet,30,24.1889036142246,5.81109638577536,1,0,31,40,-5.69100000000071
524,10500.0573,10514.1318,20,14.0744999999988,0,20,0,PI,none yet,30,24.192336903382,5.80766309661804,1,0,31,40,-5.92550000000119
525,10516.288,10529.8338,20,13.5458000000017,0,20,0,PI,none yet,30,24.1957598926718,5.80424010732818,1,0,31,40,-6.45419999999831
526,10531.7383,10546.1096,20,14.3712999999989,0,20,0,PI,none yet,30,24.1991726129938,5.80082738700619,1,0,31,40,-5.62870000000112
527,10547.8926,10563.1018,20,15.2091999999993,0,20,0,PI,none yet,30,24.2025750951548,5.79742490484518,1,0,31,40,-4.79080000000067
528,10564.9637,10576.9277,20,11.9639999999999,0,20,0,PI,none yet,30,24.2059673698694,5.79403263013064,1,0,31,40,-8.03600000000006
529,10578.6247,10593.0344,20,14.4097000000002,0,20,0,PI,none yet,30,24.2093494677598,5.79065053224025,1,0,31,40,-5.59029999999984
530,10594.7568,10608.2371,20,13.4802999999993,0,20,0,PI,none yet,30,24.2127214193565,5.78727858064353,1,0,31,40,-6.51970000000074
531,10609.9537,10623.1788,20,13.2250999999997,0,20,0,PI,none yet,30,24.2160832550984,5.7839167449016,1,0,31,40,-6.77490000000034
532,10625.3579,10638.2994,20,12.9415000000008,0,20,0,PI,none yet,30,24.2194350053331,5.7805649946669,1,0,31,40,-7.05849999999919
533,10639.8776,10669.0539,20,29.1762999999992,0,20,1,PI,none yet,30,24.2227767003171,5.77722329968289,1,0,31,40,9.17629999999917
534,10670.8561,10684.3667,20,13.5106000000014,0,20,0,PI,none yet,30,24.2261083702162,5.77389162978385,1,0,31,40,-6.48939999999857
535,10686.0991,10699.8093,20,13.7102000000014,0,20,0,PI,none yet,30,24.2294300451055,5.77056995489449,1,0,31,40,-6.28979999999865
536,10701.4493,10715.4915,20,14.0421999999999,0,20,0,PI,none yet,30,24.2327417549702,5.76725824502981,1,0,31,40,-5.95780000000013
537,10717.1204,10745.4098,20,28.2893999999997,0,20,1,PI,none yet,30,24.2360435297053,5.76395647029472,1,0,31,40,8.28939999999966
538,10747.1208,10776.6345,20,29.5137000000013,0,20,1,PI,none yet,30,24.2393353991162,5.76066460088384,1,0,31,40,9.51370000000134
539,10778.4101,10805.8952,20,27.4850999999999,0,20,1,PI,none yet,30,24.2426173929188,5.75738260708119,1,0,31,40,7.48509999999987
540,10807.7001,10823.1484,20,15.4482999999982,0,20,0,PI,none yet,30,24.2458895407401,5.75411045925994,1,0,31,40,-4.5517000000018
541,10824.9517,10838.7639,20,13.8122000000003,0,20,0,PI,none yet,30,24.2491518721178,5.75084812788216,1,0,31,40,-6.1877999999997
542,10840.5017,10867.3116,20,26.8099000000002,0,20,1,PI,none yet,30,24.2524044165015,5.74759558349852,1,0,31,40,6.8099000000002
543,10869.1092,10883.9939,20,14.8846999999987,0,20,0,PI,none yet,30,24.255647203252,5.74435279674803,1,0,31,40,-5.1153000000013
544,10885.8081,10913.8275,20,28.0193999999992,0,20,1,PI,none yet,30,24.2588802616422,5.74111973835778,1,0,31,40,8.01939999999922
545,10915.7287,10930.467,20,14.7382999999991,0,20,0,PI,none yet,30,24.2621036208573,5.73789637914271,1,0,31,40,-5.26170000000093
546,10932.5938,10960.3324,20,27.7386000000024,0,20,1,PI,none yet,30,24.2653173099947,5.73468269000528,1,0,31,40,7.73860000000241
547,10962.1342,10976.2896,20,14.1554000000015,0,20,0,PI,none yet,30,24.2685213580647,5.73147864193526,1,0,31,40,-5.84459999999854
548,10977.9783,10991.9099,20,13.9315999999981,0,20,0,PI,none yet,30,24.2717157939905,5.72828420600946,1,0,31,40,-6.06840000000193
549,10993.6813,11007.3233,20,13.6419999999998,0,20,0,PI,none yet,30,24.2749006466086,5.72509935339143,1,0,31,40,-6.35800000000017
550,11009.0169,11023.519,20,14.5020999999997,0,20,0,PI,none yet,30,24.2780759446687,5.72192405533125,1,0,31,40,-5.4979000000003
551,11025.344,11038.9057,20,13.5617000000002,0,20,0,PI,none yet,30,24.2812417168347,5.71875828316526,1,0,31,40,-6.4382999999998
552,11040.67,11054.5475,20,13.8775000000005,0,20,0,PI,none yet,30,24.2843979916842,5.71560200831577,1,0,31,40,-6.12249999999949
553,11056.4382,11083.9656,20,27.5274000000009,0,20,1,PI,none yet,30,24.2875447977092,5.71245520229082,1,0,31,40,7.52740000000085
554,11085.8646,11100.1254,20,14.2607999999982,0,20,0,PI,none yet,30,24.2906821633161,5.70931783668395,1,0,31,40,-5.7392000000018
555,11101.7882,11129.973,20,28.1848000000009,0,20,1,PI,none yet,30,24.2938101168261,5.7061898831739,1,0,31,40,8.18480000000091
556,11131.9459,11146.5986,20,14.6527000000006,0,20,0,PI,none yet,30,24.2969286864756,5.70307131352437,1,0,31,40,-5.34729999999945
557,11148.5952,11162.6555,20,14.0602999999974,0,20,0,PI,none yet,30,24.3000379004162,5.6999620995838,1,0,31,40,-5.93970000000263
558,11164.3443,11178.2553,20,13.9110000000001,0,20,0,PI,none yet,30,24.303137786715,5.69686221328505,1,0,31,40,-6.08899999999994
559,11179.9497,11194.2482,20,14.2985000000008,0,20,0,PI,none yet,30,24.3062283733548,5.69377162664519,1,0,31,40,-5.70149999999921
560,11195.9796,11209.1941,20,13.2145,0,20,0,PI,none yet,30,24.3093096882347,5.69069031176526,1,0,31,40,-6.78549999999996
561,11210.9234,11223.8751,20,12.9517000000014,0,20,0,PI,none yet,30,24.31238175917,5.68761824082996,1,0,31,40,-7.04829999999856
562,11225.6107,11240.0044,20,14.3936999999987,0,20,0,PI,none yet,30,24.3154446138925,5.68455538610747,1,0,31,40,-5.60630000000128
563,11241.6853,11254.2722,20,12.5869000000002,0,20,0,PI,none yet,30,24.3184982800509,5.68150171994915,1,0,31,40,-7.41309999999976
564,11255.8749,11269.7715,20,13.8965999999982,0,20,0,PI,none yet,30,24.3215427852107,5.6784572147893,1,0,31,40,-6.10340000000178
565,11271.576,11285.2318,20,13.6558000000005,0,20,0,PI,none yet,30,24.3245781568551,5.67542184314493,1,0,31,40,-6.34419999999955
566,11286.9895,11300.2227,20,13.2331999999988,0,20,0,PI,none yet,30,24.3276044223845,5.6723955776155,1,0,31,40,-6.76680000000124
567,11301.9496,11316.0136,20,14.0640000000003,0,20,0,PI,none yet,30,24.3306216091174,5.66937839088265,1,0,31,40,-5.93599999999969
568,11329.3588,11348.3992,20,19.0403999999999,0,20,0,PI,none yet,30,24.33362974429,5.66637025571,1,0,31,40,-0.959600000000137
569,11351.9523,11363.7862,20,11.8338999999996,0,20,0,PI,none yet,30,24.3366288550571,5.66337114494287,1,0,31,40,-8.16610000000037
570,11367.1053,11378.899,20,11.7937000000002,0,20,0,PI,none yet,30,24.339618968492,5.66038103150804,1,0,31,40,-8.20629999999983
571,11381.5499,11393.2318,20,11.6819000000014,0,20,0,PI,none yet,30,24.3426001115865,5.65739988841352,1,0,31,40,-8.31809999999859
572,11406.9167,11424.9947,20,18.0779999999995,0,20,0,PI,none yet,30,24.3455723112517,5.65442768874827,1,0,31,40,-1.92200000000048
573,11426.7792,11441.0874,20,14.3081999999995,0,20,0,PI,none yet,30,24.348535594318,5.65146440568203,1,0,31,40,-5.69180000000051
574,11442.6962,11471.1544,20,28.4581999999991,0,20,1,PI,none yet,30,24.351489987535,5.64851001246499,1,0,31,40,8.45819999999912
575,11472.8849,NaN,20,NaN,0,20,0,PI,none yet,30,24.3384355175724,5.66156448242759,0,0,0,40,0
576,11506.2233,11517.8164,20,11.5931,0,20,0,PI,none yet,30,24.3414202110197,5.65857978898031,1,0,31,40,-8.40689999999995
577,11519.5568,11546.8264,20,27.2695999999996,0,20,1,PI,none yet,30,24.3443959503866,5.65560404961337,1,0,31,40,7.26959999999963
578,11548.7644,11577.7792,20,29.0148000000008,0,20,1,PI,none yet,30,24.3473627625355,5.65263723746452,1,0,31,40,9.01480000000083
579,11579.5043,11594.5503,20,15.0459999999985,0,20,0,PI,none yet,30,24.3503206742479,5.64967932575213,1,0,31,40,-4.95400000000154
580,11596.3135,11610.8855,20,14.5720000000001,0,20,0,PI,none yet,30,24.3532697122251,5.64673028777488,1,0,31,40,-5.42799999999988
581,11612.7792,11625.8459,20,13.0666999999994,0,20,0,PI,none yet,30,24.3562099030884,5.64379009691155,1,0,31,40,-6.9333000000006
